Taxa Selic - Dados diários;Filtros aplicados: Data inicial: 02/01/2020 / Data final: 14/02/2025.;;;;;;;;;
Data;Taxa (% a.a.);Fator diário;Financeiro (R$);Operações;Média;Mediana;Moda;Desvio padrão;Índice de curtose;
30/01/2023;13,65;1,00050788;1.346.296.384.202,67;755;13,65;13,64;13,65;0,018;338,43;
27/01/2023;13,65;1,00050788;1.336.937.967.865,84;763;13,65;13,64;13,65;0,019;415,738;
26/01/2023;13,65;1,00050788;1.329.562.209.276,32;841;13,65;13,64;13,65;0,021;338,852;
25/01/2023;13,65;1,00050788;1.358.814.530.660,58;739;13,65;13,64;13,65;0,019;388,166;
24/01/2023;13,65;1,00050788;1.386.486.127.007,92;722;13,65;13,64;13,65;0,019;441,287;
23/01/2023;13,65;1,00050788;1.386.107.459.277,3;753;13,65;13,64;13,65;0,019;428,564;
20/01/2023;13,65;1,00050788;1.418.717.397.029,74;642;13,65;13,64;13,65;0,019;449,869;
19/01/2023;13,65;1,00050788;1.440.655.368.129,46;743;13,65;13,64;13,65;0,018;482,504;
18/01/2023;13,65;1,00050788;1.435.945.439.545,45;750;13,65;13,64;13,65;0,018;527,575;
17/01/2023;13,65;1,00050788;1.446.857.068.845,44;757;13,65;13,64;13,65;0,018;479,662;
16/01/2023;13,65;1,00050788;1.424.890.998.180,77;746;13,65;13,64;13,65;0,019;410,391;
13/01/2023;13,65;1,00050788;1.418.059.744.172,7;769;13,65;13,64;13,65;0,019;451,681;
12/01/2023;13,65;1,00050788;1.441.357.098.695,49;764;13,65;13,64;13,65;0,018;536,436;
11/01/2023;13,65;1,00050788;1.447.083.474.613,72;741;13,65;13,64;13,65;0,019;475,945;
10/01/2023;13,65;1,00050788;1.477.368.952.193,06;736;13,65;13,64;13,65;0,018;501,277;
09/01/2023;13,65;1,00050788;1.457.710.293.710,57;775;13,65;13,64;13,65;0,018;493,226;
06/01/2023;13,65;1,00050788;1.472.481.743.741,24;846;13,65;13,64;13,65;0,019;415,288;
05/01/2023;13,65;1,00050788;1.502.679.543.210,94;854;13,65;13,64;13,65;0,019;370,262;
04/01/2023;13,65;1,00050788;1.505.203.943.048,2;839;13,65;13,64;13,65;0,019;363,203;
03/01/2023;13,65;1,00050788;1.493.985.963.926,39;903;13,65;13,64;13,65;0,021;281,989;
02/01/2023;13,65;1,00050788;1.491.916.331.339,62;921;13,65;13,64;13,65;0,021;297,469;
30/12/2022;13,65;1,00050788;967.142.939.352,06;349;13,65;13,65;13,65;0,018;284,262;
29/12/2022;13,65;1,00050788;1.022.151.482.258,82;395;13,65;13,65;13,65;0,018;210,522;
28/12/2022;13,65;1,00050788;1.127.561.421.919,98;855;13,65;13,64;13,65;0,022;332,046;
27/12/2022;13,65;1,00050788;1.112.489.222.865,51;871;13,65;13,64;13,65;0,021;346,582;
26/12/2022;13,65;1,00050788;1.119.650.932.045,23;857;13,65;13,64;13,65;0,021;335,821;
23/12/2022;13,65;1,00050788;1.137.966.214.680,75;848;13,65;13,64;13,65;0,02;394,566;
22/12/2022;13,65;1,00050788;1.148.323.789.632,59;839;13,65;13,64;13,65;0,02;414,226;
21/12/2022;13,65;1,00050788;1.194.199.633.367,08;857;13,65;13,64;13,65;0,019;520,679;
20/12/2022;13,65;1,00050788;1.238.349.121.254,98;759;13,65;13,64;13,65;0,019;503,36;
19/12/2022;13,65;1,00050788;1.235.877.559.118,11;849;13,65;13,64;13,65;0,019;436,73;
16/12/2022;13,65;1,00050788;1.238.960.964.542,66;850;13,65;13,64;13,65;0,02;358,262;
15/12/2022;13,65;1,00050788;1.261.852.037.289,66;844;13,65;13,64;13,65;0,019;431,864;
14/12/2022;13,65;1,00050788;1.256.891.120.001,28;809;13,65;13,64;13,65;0,019;443,869;
13/12/2022;13,65;1,00050788;1.269.028.934.887,26;834;13,65;13,64;13,65;0,019;445,539;
12/12/2022;13,65;1,00050788;1.264.066.079.848,24;792;13,65;13,64;13,65;0,019;441,661;
09/12/2022;13,65;1,00050788;1.276.423.583.390,25;747;13,65;13,64;13,65;0,019;487,423;
08/12/2022;13,65;1,00050788;1.255.944.602.379,47;735;13,65;13,64;13,65;0,019;463,37;
07/12/2022;13,65;1,00050788;1.260.638.324.217,46;744;13,65;13,64;13,65;0,019;418,083;
06/12/2022;13,65;1,00050788;1.279.383.864.262,2;837;13,65;13,64;13,65;0,019;422,835;
05/12/2022;13,65;1,00050788;1.274.999.113.795,09;819;13,65;13,64;13,65;0,02;406,716;
02/12/2022;13,65;1,00050788;1.273.766.448.992,07;807;13,65;13,64;13,65;0,019;467,904;
01/12/2022;13,65;1,00050788;1.275.065.935.468,55;755;13,65;13,64;13,65;0,019;513,466;
30/11/2022;13,65;1,00050788;1.251.999.183.360,39;758;13,65;13,64;13,65;0,019;469,281;
29/11/2022;13,65;1,00050788;1.291.282.772.130,93;846;13,65;13,64;13,65;0,019;496,889;
28/11/2022;13,65;1,00050788;1.297.076.251.541,01;830;13,65;13,64;13,65;0,02;446,954;
25/11/2022;13,65;1,00050788;1.292.226.706.456,74;748;13,65;13,64;13,65;0,02;351,004;
24/11/2022;13,65;1,00050788;1.292.723.788.732,86;827;13,65;13,64;13,65;0,02;349,985;
23/11/2022;13,65;1,00050788;1.297.657.872.814,98;830;13,65;13,64;13,65;0,019;391,412;
22/11/2022;13,65;1,00050788;1.306.528.921.553,33;730;13,65;13,64;13,65;0,019;455,925;
21/11/2022;13,65;1,00050788;1.320.279.249.465,84;778;13,65;13,64;13,65;0,019;414,641;
18/11/2022;13,65;1,00050788;1.370.563.865.615,01;744;13,65;13,64;13,65;0,018;560,752;
17/11/2022;13,65;1,00050788;1.374.297.214.640,19;732;13,65;13,64;13,65;0,018;484,712;
16/11/2022;13,65;1,00050788;1.366.220.310.964,68;736;13,65;13,64;13,65;0,018;424,839;
14/11/2022;13,65;1,00050788;1.335.679.884.336,72;749;13,65;13,64;13,65;0,019;427,412;
11/11/2022;13,65;1,00050788;1.361.018.267.918,43;750;13,65;13,64;13,65;0,018;463,465;
10/11/2022;13,65;1,00050788;1.393.306.414.554,37;705;13,65;13,64;13,65;0,017;492,61;
09/11/2022;13,65;1,00050788;1.389.017.782.369,13;692;13,65;13,64;13,65;0,018;407,258;
08/11/2022;13,65;1,00050788;1.391.779.834.888,07;740;13,65;13,64;13,65;0,018;415,243;
07/11/2022;13,65;1,00050788;1.354.368.324.857,11;708;13,65;13,64;13,65;0,02;7.875,595;
04/11/2022;13,65;1,00050788;1.368.179.493.932,78;702;13,65;13,64;13,65;0,019;435,456;
03/11/2022;13,65;1,00050788;1.381.941.240.522,06;700;13,65;13,64;13,65;0,019;419,603;
01/11/2022;13,65;1,00050788;1.385.232.762.411,1;694;13,65;13,64;13,65;0,018;466,476;
31/10/2022;13,65;1,00050788;1.395.234.650.792,63;709;13,65;13,64;13,65;0,019;429,678;
28/10/2022;13,65;1,00050788;1.425.013.380.767,87;701;13,65;13,64;13,65;0,018;457,573;
27/10/2022;13,65;1,00050788;1.447.845.897.226,15;684;13,65;13,64;13,65;0,019;436,302;
26/10/2022;13,65;1,00050788;1.433.083.827.062,18;700;13,65;13,64;13,65;0,019;418,479;
25/10/2022;13,65;1,00050788;1.459.623.891.918,91;731;13,65;13,64;13,65;0,018;541,196;
24/10/2022;13,65;1,00050788;1.440.349.144.211,37;731;13,65;13,64;13,65;0,018;472,827;
21/10/2022;13,65;1,00050788;1.444.908.437.951,57;736;13,65;13,64;13,65;0,017;494,312;
20/10/2022;13,65;1,00050788;1.516.616.902.416,14;752;13,65;13,64;13,65;0,017;532,6;
19/10/2022;13,65;1,00050788;1.530.092.088.680,66;746;13,65;13,64;13,65;0,018;432,205;
18/10/2022;13,65;1,00050788;1.539.251.851.214,14;753;13,65;13,64;13,65;0,017;510,039;
17/10/2022;13,65;1,00050788;1.530.336.785.161,57;739;13,65;13,64;13,65;0,017;449,827;
14/10/2022;13,65;1,00050788;1.527.544.623.288,14;715;13,65;13,64;13,65;0,017;455,944;
13/10/2022;13,65;1,00050788;1.543.224.473.897,54;780;13,65;13,64;13,65;0,018;462,272;
11/10/2022;13,65;1,00050788;1.574.885.523.674,19;751;13,65;13,64;13,65;0,016;531,406;
10/10/2022;13,65;1,00050788;1.568.677.624.596,86;734;13,65;13,64;13,65;0,017;499,113;
07/10/2022;13,65;1,00050788;1.518.764.812.596,11;725;13,65;13,64;13,65;0,018;473,712;
06/10/2022;13,65;1,00050788;1.537.578.673.120,48;748;13,65;13,64;13,65;0,018;510,944;
05/10/2022;13,65;1,00050788;1.525.316.238.981,9;743;13,65;13,64;13,65;0,018;507,296;
04/10/2022;13,65;1,00050788;1.553.535.978.688,38;763;13,65;13,64;13,65;0,018;455,549;
03/10/2022;13,65;1,00050788;1.563.388.457.217,5;761;13,65;13,64;13,65;0,019;468,155;
30/09/2022;13,65;1,00050788;1.375.396.604.660,92;726;13,65;13,64;13,65;0,02;382,672;
29/09/2022;13,65;1,00050788;1.433.586.248.117,49;778;13,65;13,64;13,65;0,025;190,373;
28/09/2022;13,65;1,00050788;1.430.207.422.839,01;716;13,65;13,64;13,65;0,019;383,98;
27/09/2022;13,65;1,00050788;1.442.581.594.282,5;752;13,65;13,64;13,65;0,019;870,159;
26/09/2022;13,65;1,00050788;1.432.488.983.974,04;750;13,65;13,64;13,65;0,019;463,362;
23/09/2022;13,65;1,00050788;1.429.299.540.532,87;781;13,65;13,64;13,65;0,019;558,695;
22/09/2022;13,65;1,00050788;1.442.594.814.343,55;758;13,65;13,64;13,65;0,019;468,149;
21/09/2022;13,65;1,00050788;1.436.284.551.062,47;778;13,65;13,64;13,65;0,018;533,939;
20/09/2022;13,65;1,00050788;1.484.166.678.883,79;730;13,65;13,64;13,65;0,018;455,4;
19/09/2022;13,65;1,00050788;1.510.619.728.045,04;754;13,65;13,64;13,65;0,018;425,226;
16/09/2022;13,65;1,00050788;1.493.927.504.973,4;724;13,65;13,64;13,65;0,017;531,267;
15/09/2022;13,65;1,00050788;1.507.821.754.477,27;717;13,65;13,64;13,65;0,018;440,225;
14/09/2022;13,65;1,00050788;1.516.145.941.077,22;751;13,65;13,64;13,65;0,017;522,117;
13/09/2022;13,65;1,00050788;1.526.922.219.423,26;776;13,65;13,64;13,65;0,017;517,482;
12/09/2022;13,65;1,00050788;1.525.526.777.563,93;732;13,65;13,64;13,65;0,018;476,767;
09/09/2022;13,65;1,00050788;1.524.825.141.490,82;741;13,65;13,64;13,65;0,017;522,585;
08/09/2022;13,65;1,00050788;1.540.389.255.533,5;735;13,65;13,64;13,65;0,018;481,075;
06/09/2022;13,65;1,00050788;1.536.431.309.753,18;773;13,65;13,64;13,65;0,018;451,966;
05/09/2022;13,65;1,00050788;1.545.853.126.838,94;749;13,65;13,64;13,65;0,018;482,129;
02/09/2022;13,65;1,00050788;1.520.198.779.183,05;759;13,65;13,64;13,65;0,018;487,384;
01/09/2022;13,65;1,00050788;1.534.267.956.012,44;771;13,65;13,64;13,65;0,018;463,994;
31/08/2022;13,65;1,00050788;1.286.462.010.282,97;730;13,65;13,64;13,65;0,021;328,581;
30/08/2022;13,65;1,00050788;1.345.261.072.477,21;745;13,65;13,64;13,65;0,019;422,019;
29/08/2022;13,65;1,00050788;1.344.509.694.928,51;720;13,65;13,64;13,65;0,018;486,094;
26/08/2022;13,65;1,00050788;1.333.903.563.772,83;709;13,65;13,64;13,65;0,019;469,426;
25/08/2022;13,65;1,00050788;1.364.451.969.129,89;767;13,65;13,64;13,65;0,018;426,925;
24/08/2022;13,65;1,00050788;1.370.612.682.811,56;741;13,65;13,64;13,65;0,018;407,737;
23/08/2022;13,65;1,00050788;1.386.217.095.252,5;721;13,65;13,64;13,65;0,021;457,978;
22/08/2022;13,65;1,00050788;1.375.796.150.366,87;757;13,65;13,64;13,65;0,022;385,821;
19/08/2022;13,65;1,00050788;1.416.030.265.972,39;724;13,65;13,64;13,65;0,021;448,789;
18/08/2022;13,65;1,00050788;1.454.899.053.353,16;744;13,65;13,64;13,65;0,02;565,137;
17/08/2022;13,65;1,00050788;1.447.932.137.678,34;760;13,65;13,64;13,65;0,021;521,916;
16/08/2022;13,65;1,00050788;1.463.168.906.252,98;768;13,65;13,64;13,65;0,022;430,857;
15/08/2022;13,65;1,00050788;1.445.979.833.342,55;758;13,65;13,64;13,65;0,025;280,071;
12/08/2022;13,65;1,00050788;1.291.358.699.514,22;778;13,65;13,64;13,65;0,022;424,558;
11/08/2022;13,65;1,00050788;1.291.820.899.626,43;759;13,65;13,64;13,65;0,023;393,362;
10/08/2022;13,65;1,00050788;1.297.623.368.472,15;741;13,65;13,64;13,65;0,023;382,12;
09/08/2022;13,65;1,00050788;1.282.010.740.245,9;750;13,65;13,64;13,65;0,023;744,626;
08/08/2022;13,65;1,00050788;1.266.596.163.759,81;736;13,65;13,64;13,65;0,022;405,213;
05/08/2022;13,65;1,00050788;1.260.337.997.539,34;737;13,65;13,64;13,65;0,023;383,828;
04/08/2022;13,65;1,00050788;1.267.420.763.243,15;762;13,65;13,64;13,65;0,022;412,706;
03/08/2022;13,15;1,00049037;1.229.464.628.015,84;724;13,15;13,14;13,15;0,022;388,211;
02/08/2022;13,15;1,00049037;1.225.573.764.464,06;737;13,15;13,14;13,15;0,022;396,341;
01/08/2022;13,15;1,00049037;1.228.577.772.747,14;754;13,15;13,14;13,15;0,022;400,374;
29/07/2022;13,15;1,00049037;1.244.689.683.367,88;753;13,15;13,14;13,15;0,022;389,648;
28/07/2022;13,15;1,00049037;1.283.862.068.857,57;736;13,15;13,14;13,15;0,021;438,095;
27/07/2022;13,15;1,00049037;1.291.179.554.402,1;705;13,15;13,14;13,15;0,023;362,914;
26/07/2022;13,15;1,00049037;1.284.197.209.155,22;732;13,15;13,14;13,15;0,023;339,723;
25/07/2022;13,15;1,00049037;1.331.337.463.622,56;747;13,15;13,14;13,15;0,022;396,677;
22/07/2022;13,15;1,00049037;1.322.074.890.832,66;746;13,15;13,14;13,15;0,023;342,451;
21/07/2022;13,15;1,00049037;1.331.454.723.036,35;707;13,15;13,14;13,15;0,022;371,99;
20/07/2022;13,15;1,00049037;1.393.224.339.900,23;724;13,15;13,14;13,15;0,021;435,325;
19/07/2022;13,15;1,00049037;1.389.636.881.726,68;739;13,15;13,14;13,15;0,02;485,924;
18/07/2022;13,15;1,00049037;1.381.842.170.643,02;743;13,15;13,14;13,15;0,021;427,756;
15/07/2022;13,15;1,00049037;1.404.336.392.988,62;752;13,15;13,14;13,15;0,02;491,14;
14/07/2022;13,15;1,00049037;1.402.397.336.087,03;746;13,15;13,14;13,15;0,021;430,765;
13/07/2022;13,15;1,00049037;1.410.345.597.967,68;745;13,15;13,14;13,15;0,02;466,412;
12/07/2022;13,15;1,00049037;1.406.416.358.112,72;731;13,15;13,14;13,15;0,02;498,951;
11/07/2022;13,15;1,00049037;1.403.591.375.010,19;748;13,15;13,14;13,15;0,021;406,606;
08/07/2022;13,15;1,00049037;1.398.886.816.479,31;676;13,15;13,14;13,15;0,021;411,142;
07/07/2022;13,15;1,00049037;1.419.665.967.680,24;727;13,15;13,14;13,15;0,02;474,017;
06/07/2022;13,15;1,00049037;1.398.912.973.187,34;720;13,15;13,14;13,15;0,021;455,161;
05/07/2022;13,15;1,00049037;1.385.002.076.948,67;703;13,15;13,14;13,15;0,022;373,316;
04/07/2022;13,15;1,00049037;1.388.048.770.897,8;740;13,15;13,14;13,15;0,022;388,468;
01/07/2022;13,15;1,00049037;1.359.239.198.926,19;763;13,15;13,14;13,15;0,023;394,216;
30/06/2022;13,15;1,00049037;1.146.781.329.440,8;729;13,15;13,14;13,15;0,025;298;
29/06/2022;13,15;1,00049037;1.215.156.506.933,49;727;13,15;13,14;13,15;0,023;327,487;
28/06/2022;13,15;1,00049037;1.235.952.556.857,17;736;13,15;13,14;13,15;0,023;357,494;
27/06/2022;13,15;1,00049037;1.241.993.997.469,65;739;13,15;13,14;13,15;0,023;330,914;
24/06/2022;13,15;1,00049037;1.239.381.296.582,4;759;13,15;13,14;13,15;0,023;359,833;
23/06/2022;13,15;1,00049037;1.249.641.601.792,2;742;13,15;13,14;13,15;0,02;412,487;
22/06/2022;13,15;1,00049037;1.243.775.235.881,42;734;13,15;13,14;13,15;0,024;324,128;
21/06/2022;13,15;1,00049037;1.266.967.263.352,13;742;13,15;13,14;13,15;0,024;336,359;
20/06/2022;13,15;1,00049037;1.299.077.766.184,25;759;13,15;13,14;13,15;0,023;396,917;
17/06/2022;13,15;1,00049037;1.314.780.639.479,51;747;13,15;13,14;13,15;0,023;355,686;
15/06/2022;12,65;1,00047279;1.279.599.011.552,07;762;12,65;12,64;12,65;0,022;364,561;
14/06/2022;12,65;1,00047279;1.297.152.254.729,55;761;12,65;12,64;12,65;0,021;423,895;
13/06/2022;12,65;1,00047279;1.300.502.930.250,6;763;12,65;12,64;12,65;0,023;317,518;
10/06/2022;12,65;1,00047279;1.283.608.720.202,17;760;12,65;12,64;12,65;0,024;297,519;
09/06/2022;12,65;1,00047279;1.292.155.940.915,17;756;12,65;12,64;12,65;0,025;278,533;
08/06/2022;12,65;1,00047279;1.272.713.844.328,65;767;12,65;12,64;12,65;0,022;374,043;
07/06/2022;12,65;1,00047279;1.276.073.304.525,58;752;12,65;12,64;12,65;0,024;654,782;
06/06/2022;12,65;1,00047279;1.286.731.986.186,17;752;12,65;12,64;12,65;0,037;1.432,738;
03/06/2022;12,65;1,00047279;1.275.975.571.564,82;742;12,65;12,64;12,65;0,021;426,722;
02/06/2022;12,65;1,00047279;1.293.212.741.649,19;746;12,65;12,64;12,65;0,022;379,451;
01/06/2022;12,65;1,00047279;1.254.177.702.957,4;767;12,65;12,64;12,65;0,023;359,354;
31/05/2022;12,65;1,00047279;1.233.163.904.832,05;767;12,65;12,64;12,65;0,023;346,864;
30/05/2022;12,65;1,00047279;1.250.771.347.673,13;770;12,65;12,64;12,65;0,022;362,102;
27/05/2022;12,65;1,00047279;1.241.361.915.022,98;766;12,65;12,64;12,65;0,022;362,443;
26/05/2022;12,65;1,00047279;1.253.762.957.119,14;763;12,65;12,64;12,65;0,021;402,426;
25/05/2022;12,65;1,00047279;1.270.315.323.634,2;748;12,65;12,64;12,65;0,021;410,122;
24/05/2022;12,65;1,00047279;1.289.425.879.490,37;749;12,65;12,64;12,65;0,022;356,507;
23/05/2022;12,65;1,00047279;1.291.645.864.091,48;734;12,65;12,64;12,65;0,022;377,787;
20/05/2022;12,65;1,00047279;1.323.839.823.003,05;755;12,65;12,64;12,65;0,021;397,572;
19/05/2022;12,65;1,00047279;1.343.417.063.554,64;716;12,65;12,64;12,65;0,021;415,199;
18/05/2022;12,65;1,00047279;1.345.152.704.023,67;712;12,65;12,64;12,65;0,021;379,236;
17/05/2022;12,65;1,00047279;1.377.426.316.310,42;751;12,65;12,64;12,65;0,021;385,323;
16/05/2022;12,65;1,00047279;1.363.158.674.604,87;766;12,65;12,64;12,65;0,021;358,835;
13/05/2022;12,65;1,00047279;1.375.333.830.773,42;761;12,65;12,64;12,65;0,02;403,559;
12/05/2022;12,65;1,00047279;1.382.436.796.954,4;727;12,65;12,64;12,65;0,02;486,379;
11/05/2022;12,65;1,00047279;1.394.844.930.407,34;724;12,65;12,64;12,65;0,02;544,807;
10/05/2022;12,65;1,00047279;1.394.657.907.629,83;776;12,65;12,64;12,65;0,02;456,403;
09/05/2022;12,65;1,00047279;1.369.029.995.589,01;764;12,65;12,64;12,65;0,021;935,846;
06/05/2022;12,65;1,00047279;1.352.425.947.810,88;736;12,65;12,64;12,65;0,02;523,476;
05/05/2022;12,65;1,00047279;1.346.910.634.385,16;746;12,65;12,64;12,65;0,031;3.929,059;
04/05/2022;11,65;1,00043739;1.307.323.242.237,63;758;11,65;11,64;11,65;0,021;927,75;
03/05/2022;11,65;1,00043739;1.340.455.926.754,91;756;11,65;11,64;11,65;0,021;473,309;
02/05/2022;11,65;1,00043739;1.295.954.568.878,85;730;11,65;11,64;11,65;0,022;445,786;
29/04/2022;11,65;1,00043739;1.287.954.036.110,53;757;11,65;11,64;11,65;0,026;245,838;
28/04/2022;11,65;1,00043739;1.332.855.224.006,89;740;11,65;11,64;11,65;0,025;4.928,299;
27/04/2022;11,65;1,00043739;1.308.663.473.021,92;748;11,65;11,64;11,65;0,026;5.892,715;
26/04/2022;11,65;1,00043739;1.325.792.192.611,73;750;11,65;11,64;11,65;0,021;405,069;
25/04/2022;11,65;1,00043739;1.331.397.860.366,92;744;11,65;11,64;11,65;0,022;368,834;
22/04/2022;11,65;1,00043739;1.286.926.534.937,54;731;11,65;11,64;11,65;0,02;392,929;
20/04/2022;11,65;1,00043739;1.329.643.349.791,67;729;11,65;11,64;11,65;0,023;38.072,623;
19/04/2022;11,65;1,00043739;1.349.621.499.360,81;705;11,65;11,64;11,65;0,021;384,557;
18/04/2022;11,65;1,00043739;1.361.148.162.667,41;756;11,65;11,64;11,65;0,021;369,833;
14/04/2022;11,65;1,00043739;1.365.386.413.670,13;737;11,65;11,64;11,65;0,02;420,861;
13/04/2022;11,65;1,00043739;1.362.296.086.245;743;11,65;11,64;11,65;0,021;366,07;
12/04/2022;11,65;1,00043739;1.401.790.962.820,43;766;11,65;11,64;11,65;0,021;377,923;
11/04/2022;11,65;1,00043739;1.379.582.117.530,15;741;11,65;11,64;11,65;0,021;340,693;
08/04/2022;11,65;1,00043739;1.377.318.404.207,24;727;11,65;11,64;11,65;0,021;394,729;
07/04/2022;11,65;1,00043739;1.379.744.470.229,28;723;11,65;11,64;11,65;0,019;476,782;
06/04/2022;11,65;1,00043739;1.362.769.502.062,61;738;11,65;11,64;11,65;0,02;415,942;
05/04/2022;11,65;1,00043739;1.365.273.702.824,46;726;11,65;11,64;11,65;0,02;443,815;
04/04/2022;11,65;1,00043739;1.364.939.514.336,66;751;11,65;11,64;11,65;0,022;439,319;
01/04/2022;11,65;1,00043739;1.351.422.662.141,8;747;11,65;11,64;11,65;0,021;476,317;
31/03/2022;11,65;1,00043739;1.224.889.460.405,65;708;11,65;11,64;11,65;0,023;297,332;
30/03/2022;11,65;1,00043739;1.232.138.388.631;739;11,65;11,64;11,65;0,022;633,872;
29/03/2022;11,65;1,00043739;1.249.158.379.120,12;776;11,65;11,64;11,65;0,024;754,379;
28/03/2022;11,65;1,00043739;1.240.011.207.087,55;725;11,65;11,64;11,65;0,024;491,106;
25/03/2022;11,65;1,00043739;1.287.321.900.168,26;751;11,65;11,64;11,65;0,021;696,496;
24/03/2022;11,65;1,00043739;1.287.543.489.769,76;728;11,65;11,64;11,65;0,021;408,292;
23/03/2022;11,65;1,00043739;1.303.075.074.362,18;700;11,65;11,64;11,65;0,021;384,956;
22/03/2022;11,65;1,00043739;1.315.656.930.246,1;738;11,65;11,64;11,65;0,021;383,287;
21/03/2022;11,65;1,00043739;1.315.895.030.115,99;693;11,65;11,64;11,65;0,028;678,871;
18/03/2022;11,65;1,00043739;1.349.673.730.825,23;732;11,65;11,64;11,65;0,028;661,943;
17/03/2022;11,65;1,00043739;1.380.608.260.469,66;701;11,65;11,64;11,65;0,025;532,584;
16/03/2022;10,65;1,00040168;1.389.761.134.861,47;719;10,65;10,64;10,65;0,023;724,48;
15/03/2022;10,65;1,00040168;1.384.877.746.683,83;727;10,65;10,64;10,65;0,022;371,735;
14/03/2022;10,65;1,00040168;1.354.480.169.092,84;718;10,65;10,64;10,65;0,022;370,846;
11/03/2022;10,65;1,00040168;1.370.119.513.865,82;741;10,65;10,64;10,65;0,023;285,521;
10/03/2022;10,65;1,00040168;1.380.423.981.932,09;726;10,65;10,64;10,65;0,021;425,1;
09/03/2022;10,65;1,00040168;1.379.974.971.265,57;708;10,65;10,64;10,65;0,021;435,087;
08/03/2022;10,65;1,00040168;1.389.445.176.666,94;727;10,65;10,64;10,65;0,026;241,674;
07/03/2022;10,65;1,00040168;1.384.381.315.038,74;771;10,65;10,64;10,65;0,021;404,768;
04/03/2022;10,65;1,00040168;1.369.594.964.346,96;796;10,65;10,64;10,65;0,023;324,509;
03/03/2022;10,65;1,00040168;1.383.221.423.361,66;781;10,65;10,64;10,65;0,024;273,5;
02/03/2022;10,65;1,00040168;1.341.080.634.633,25;835;10,65;10,64;10,65;0,033;118,459;
25/02/2022;10,65;1,00040168;1.073.155.561.826,75;898;10,65;10,64;10,65;0,026;246,24;
24/02/2022;10,65;1,00040168;1.067.178.848.681,99;778;10,65;10,64;10,65;0,023;386,796;
23/02/2022;10,65;1,00040168;1.080.295.848.739,9;752;10,65;10,64;10,65;0,023;342,868;
22/02/2022;10,65;1,00040168;1.104.458.146.798,33;767;10,65;10,64;10,65;0,023;329,072;
21/02/2022;10,65;1,00040168;1.095.880.821.592,94;762;10,65;10,64;10,65;0,024;294,339;
18/02/2022;10,65;1,00040168;1.136.048.552.940,04;772;10,65;10,64;10,65;0,022;436,185;
17/02/2022;10,65;1,00040168;1.148.191.327.012,33;755;10,65;10,64;10,65;0,023;346,154;
16/02/2022;10,65;1,00040168;1.168.876.559.857,6;738;10,65;10,64;10,65;0,022;418,915;
15/02/2022;10,65;1,00040168;1.182.135.455.816,72;735;10,65;10,64;10,65;0,023;336,903;
14/02/2022;10,65;1,00040168;1.160.454.359.284,6;770;10,65;10,64;10,65;0,025;856,583;
11/02/2022;10,65;1,00040168;1.164.681.410.632,9;754;10,65;10,64;10,65;0,024;1.281,116;
10/02/2022;10,65;1,00040168;1.162.459.912.531,79;755;10,65;10,64;10,65;0,024;298,621;
09/02/2022;10,65;1,00040168;1.153.217.247.800,95;755;10,65;10,64;10,65;0,022;352,424;
08/02/2022;10,65;1,00040168;1.137.545.396.485,84;776;10,65;10,64;10,65;0,025;259,312;
07/02/2022;10,65;1,00040168;1.130.284.241.984,46;735;10,65;10,64;10,65;0,024;279,917;
04/02/2022;10,65;1,00040168;1.128.595.782.054;796;10,65;10,64;10,65;0,025;281,828;
03/02/2022;10,65;1,00040168;1.151.113.819.726,29;771;10,65;10,64;10,65;0,074;18.067,981;
02/02/2022;9,15;1,00034749;1.129.999.222.015,17;753;9,15;9,14;9,15;0,022;261,939;
01/02/2022;9,15;1,00034749;1.138.102.679.720,1;775;9,15;9,14;9,15;0,022;258,05;
31/01/2022;9,15;1,00034749;1.159.284.323.242,77;812;9,15;9,14;9,15;0,023;214,834;
28/01/2022;9,15;1,00034749;1.185.552.079.266,43;783;9,15;9,14;9,15;0,021;262,061;
27/01/2022;9,15;1,00034749;1.188.742.330.276,95;807;9,15;9,14;9,15;0,022;249,034;
26/01/2022;9,15;1,00034749;1.183.388.372.215,27;806;9,15;9,14;9,15;0,022;268,216;
25/01/2022;9,15;1,00034749;1.216.927.609.795,2;784;9,15;9,14;9,15;0,02;317,532;
24/01/2022;9,15;1,00034749;1.219.275.218.056,92;787;9,15;9,14;9,15;0,02;294,738;
21/01/2022;9,15;1,00034749;1.203.766.044.972,79;812;9,15;9,14;9,15;0,02;237,425;
20/01/2022;9,15;1,00034749;1.257.533.081.400,56;793;9,15;9,14;9,15;0,02;320,794;
19/01/2022;9,15;1,00034749;1.281.752.861.958,8;803;9,15;9,14;9,15;0,019;347,961;
18/01/2022;9,15;1,00034749;1.299.846.481.187,45;786;9,15;9,14;9,15;0,021;282,912;
17/01/2022;9,15;1,00034749;1.285.559.058.945,33;808;9,15;9,14;9,15;0,021;283,372;
14/01/2022;9,15;1,00034749;1.281.742.919.890,39;797;9,15;9,14;9,15;0,021;277,378;
13/01/2022;9,15;1,00034749;1.303.243.396.942,93;781;9,15;9,14;9,15;0,019;352,12;
12/01/2022;9,15;1,00034749;1.309.784.702.676,82;824;9,15;9,14;9,15;0,019;344,196;
11/01/2022;9,15;1,00034749;1.355.560.468.027,6;768;9,15;9,14;9,15;0,019;368,909;
